timestamp,SOC,SOH,Charging_Cycles,Battery_Temp,Motor_RPM,Motor_Torque,Motor_Temp,Brake_Pad_Wear,Charging_Voltage,Tire_Pressure
2022-11-23 08:00:00,66.94629913273634,98.6386747260957,185,30.23220955428058,0.0,0.0,73.76628046790603,78.79326556065686,240,28.39955951053528
2022-11-23 09:00:00,66.94629913273634,98.63848170880856,185,30.640502261511863,0.0,0.0,73.61895438494018,78.79326556065686,240,28.39419724585828
2022-11-23 10:00:00,66.94629913273634,98.63828768372548,185,27.70192411356302,0.0,0.0,68.21331177012955,78.79326556065686,240,28.38969078321101
2022-11-23 11:00:00,66.94629913273634,98.63809955505694,185,26.307103009571488,0.0,0.0,73.19520050429988,78.79326556065686,240,28.383799078203413
2022-11-23 12:00:00,52.94941068855778,98.6377074539823,185,35.97601352703195,1366.1142942698098,273.22285885396195,71.61862335187747,78.76951248534832,240,28.378052099527903
2022-11-23 13:00:00,39.16374616356144,98.63731541727684,185,33.27017286266728,1457.5145635564547,291.50291271129095,69.98570295854816,78.74660253530891,240,28.37207386324894
2022-11-23 14:00:00,39.16374616356144,98.63712307345324,185,30.654622565427104,0.0,0.0,71.54961400854363,78.74660253530891,240,28.366225796431795
2022-11-23 15:00:00,39.16374616356144,98.63692684008724,185,31.687895776611725,0.0,0.0,69.33754807862123,78.74660253530891,240,28.361699021388755
2022-11-23 16:00:00,39.16374616356144,98.6367412902169,185,30.906700742254827,0.0,0.0,72.06650360217967,78.74660253530891,240,28.35586315649881
2022-11-23 17:00:00,39.16374616356144,98.636555560425,185,28.11190180123289,0.0,0.0,69.99100861803846,78.74660253530891,240,28.350566267553248
2022-11-23 18:00:00,24.40806573185056,98.63616633317808,185,31.492488849882125,1620.5815299155292,324.11630598310586,68.73094134924388,78.72390865684652,240,28.3463540989972
2022-11-23 19:00:00,80.0,98.63559319392635,186,34.6028164271436,4499.59326558024,899.9186531160481,95.36957298207447,78.70366517261542,240,28.340441775449136
2022-11-23 20:00:00,80.0,98.6353931747548,186,27.86131573523285,0.0,0.0,69.99208301109253,78.70366517261542,240,28.33643724868753
2022-11-23 21:00:00,80.0,98.63520016304552,186,26.801144574541603,0.0,0.0,76.73505100342864,78.70366517261542,240,28.332246668509896
2022-11-23 22:00:00,80.0,98.63501510846712,186,27.933823804663707,0.0,0.0,70.82868759209943,78.70366517261542,240,28.327390060262644
2022-11-23 23:00:00,80.0,98.63481722325037,186,31.448017356280992,0.0,0.0,67.83071934107844,78.70366517261542,240,28.321579776240814
2022-11-24 00:00:00,80.0,98.63461904473536,186,26.588712915393604,0.0,0.0,72.9752577697268,78.70366517261542,240,28.316446420645928
2022-11-24 01:00:00,80.0,98.634436340918,186,29.565645621817385,0.0,0.0,63.90090856789321,78.70366517261542,240,28.311489182790247
2022-11-24 02:00:00,80.0,98.63424390928633,186,28.085831602088867,0.0,0.0,66.96361667692835,78.70366517261542,240,28.306965146060403
2022-11-24 03:00:00,80.0,98.63405075479116,186,29.883707353045523,0.0,0.0,66.84554839973377,78.70366517261542,240,28.301680425588145
2022-11-24 04:00:00,80.0,98.63385071252532,186,32.38796546074349,0.0,0.0,71.05439646511753,78.70366517261542,240,28.297258272017004
2022-11-24 05:00:00,80.0,98.63366462712564,186,33.41761799186488,0.0,0.0,69.74109224756012,78.70366517261542,240,28.29241981258486
2022-11-24 06:00:00,80.0,98.63348032022884,186,32.20787629367071,0.0,0.0,70.14200138165143,78.70366517261542,240,28.28654567625632
2022-11-24 07:00:00,80.0,98.6332948107254,186,31.14001851008568,0.0,0.0,68.58815487302076,78.70366517261542,240,28.28230183497095
2022-11-24 08:00:00,80.0,98.63310766343042,186,33.17277622512724,0.0,0.0,68.72365290963953,78.70366517261542,240,28.27803942845832
2022-11-24 09:00:00,80.0,98.6329190353796,186,31.70095073732185,0.0,0.0,69.65019139366436,78.70366517261542,240,28.274003787428825
2022-11-24 10:00:00,80.0,98.63273706270432,186,24.9489028182086,0.0,0.0,69.58780290023839,78.70366517261542,240,28.268873807821777
2022-11-24 11:00:00,80.0,98.6325509028738,186,29.129465424396063,0.0,0.0,64.09266710026242,78.70366517261542,240,28.264112104452483
2022-11-24 12:00:00,65.17904975810058,98.63218209725252,186,33.45203659097342,2887.874520621507,577.5749041243015,86.46037913626067,78.68134787136005,240,28.25947521944908
2022-11-24 13:00:00,52.22630486155917,98.63179202151674,186,36.05807532602002,3001.526142335281,600.3052284670562,82.58401248342585,78.66111618858206,240,28.25427593193914
2022-11-24 14:00:00,52.22630486155917,98.6315972822492,186,29.2431240555157,0.0,0.0,69.0407201969453,78.66111618858206,240,28.24840378229848
2022-11-24 15:00:00,52.22630486155917,98.63140940294342,186,31.16844822627256,0.0,0.0,67.80641799090823,78.66111618858206,240,28.242553681321294
2022-11-24 16:00:00,52.22630486155917,98.631223664486,186,29.09396367336809,0.0,0.0,65.98744647458219,78.66111618858206,240,28.23680587709999
