timestamp,SOC,SOH,Charging_Cycles,Battery_Temp,Motor_RPM,Motor_Torque,Motor_Temp,Brake_Pad_Wear,Charging_Voltage,Tire_Pressure
2020-07-12 20:00:00,43.04114503092136,93.6171506262324,57,30.502164841373567,0.0,0.0,69.27371021149202,72.10106186433342,400,30.61109158581232
2020-07-12 21:00:00,43.04114503092136,93.61690564412125,57,31.244807299855047,0.0,0.0,66.16901329645313,72.10106186433342,400,30.596376486690275
2020-07-12 22:00:00,43.04114503092136,93.61666738898457,57,32.00110366892639,0.0,0.0,75.53086257632542,72.10106186433342,400,30.5859246174358
2020-07-12 23:00:00,43.04114503092136,93.61641532585574,57,28.659475100394875,0.0,0.0,65.65851215432414,72.10106186433342,400,30.571639301290293
2020-07-13 00:00:00,43.04114503092136,93.6161576660839,57,32.90389451140129,0.0,0.0,66.0923136819638,72.10106186433342,400,30.56028168702893
2020-07-13 01:00:00,43.04114503092136,93.6158991499217,57,30.305526026964376,0.0,0.0,71.1675506413165,72.10106186433342,400,30.54962207794604
2020-07-13 02:00:00,43.04114503092136,93.61564752735342,57,29.86830084804067,0.0,0.0,70.63509716629555,72.10106186433342,400,30.53846714240509
2020-07-13 03:00:00,43.04114503092136,93.6153870952653,57,29.899128986769103,0.0,0.0,67.8040174746328,72.10106186433342,400,30.526597247180216
2020-07-13 04:00:00,43.04114503092136,93.61514673627993,57,28.664977594777447,0.0,0.0,64.58289001941563,72.10106186433342,400,30.512659872307584
2020-07-13 05:00:00,43.04114503092136,93.61489333339225,57,27.78104584928316,0.0,0.0,65.94461357026911,72.10106186433342,400,30.49916652941927
2020-07-13 06:00:00,40.82696561526864,93.61441649999404,57,39.02387021894717,1498.3720625884737,299.67441251769475,68.12647686405039,72.08814128492251,400,30.48662686330088
2020-07-13 07:00:00,38.33495966512451,93.61393300184436,57,40.57872615064689,1453.5144564888883,290.70289129777774,73.8302917360279,72.0745800567607,400,30.47656140132872
2020-07-13 08:00:00,35.77818776008291,93.6134172169864,57,36.31961395007556,1597.2011442921205,319.4402288584241,74.63396601634004,72.0606867804173,400,30.46596542906946
2020-07-13 09:00:00,33.5694388824518,93.61290412692443,57,41.08930542162791,3008.7885784840173,601.7577156968035,90.64055821473748,72.04778522720272,400,30.451767572843806
2020-07-13 10:00:00,31.220142155489505,93.61241782964892,57,38.13186691756511,1606.7356514714745,321.34713029429486,67.5247138823794,72.03389613619596,400,30.43834129095222
2020-07-13 11:00:00,28.90165934307982,93.61189409491644,57,43.25541283967157,1492.2634904922802,298.45269809845604,69.78424139957218,72.01980987732075,400,30.42740387249621
2020-07-13 12:00:00,26.621830084303667,93.61140845450944,57,40.2789803050163,1514.1547902538248,302.830958050765,68.9819354602888,72.00487777992889,400,30.415535054493727
2020-07-13 13:00:00,24.30571113905193,93.61091736808686,57,39.193602802298464,1454.2896793298487,290.8579358659697,71.1973641513195,71.99029341076375,400,30.402104897981967
2020-07-13 14:00:00,21.83956800037943,93.61041417702084,57,39.063586340387566,3035.7960377405493,607.1592075481099,86.02946043365432,71.97696848946578,400,30.39204431511233
2020-07-13 15:00:00,100.0,93.60892191003208,58,36.558525586956,1466.7794555718992,293.35589111437986,70.50248078737131,71.96421146353433,400,30.37990714259193
2020-07-13 16:00:00,97.72666025343358,93.60843120508686,58,39.081576834041456,2831.0661086977807,566.2132217395562,78.92230640328142,71.94999445779327,400,30.36624263945804
2020-07-13 17:00:00,95.59199519007753,93.60793832784655,58,39.90575069579992,2979.551388664509,595.9102777329019,80.75741217900486,71.93563736502416,400,30.35190904233406
2020-07-13 18:00:00,95.59199519007753,93.60767753121507,58,30.03790471447221,0.0,0.0,64.54372570909074,71.93563736502416,400,30.34172329920533
2020-07-13 19:00:00,95.59199519007753,93.60743758667589,58,31.590518327937588,0.0,0.0,71.15657749319195,71.93563736502416,400,30.3289469634058
2020-07-13 20:00:00,95.59199519007753,93.60719423667892,58,28.796971004822865,0.0,0.0,75.57751060981441,71.93563736502416,400,30.315207721147704
2020-07-13 21:00:00,95.59199519007753,93.60694365702844,58,27.93587648098216,0.0,0.0,64.31614572691294,71.93563736502416,400,30.303575447923745
2020-07-13 22:00:00,95.59199519007753,93.60669571633268,58,29.841688107438912,0.0,0.0,66.1788693890328,71.93563736502416,400,30.29087799553721
2020-07-13 23:00:00,95.59199519007753,93.6064418589947,58,29.14509070571441,0.0,0.0,70.92324020552739,71.93563736502416,400,30.27691898841712
