timestamp,SOC,SOH,Charging_Cycles,Battery_Temp,Motor_RPM,Motor_Torque,Motor_Temp,Brake_Pad_Wear,Charging_Voltage,Tire_Pressure
2022-11-20 14:00:00,35.10209704203253,97.08359687493636,298,31.346981307587868,0.0,0.0,73.95281014874678,85.92676592112912,240,26.54676010528994
2022-11-20 15:00:00,23.40834004226684,97.08309162966448,298,37.715347614899216,1506.8364801006796,301.36729602013594,69.74319016460367,85.90849403244859,240,26.541075973637493
2022-11-20 16:00:00,80.0,97.0823848757764,299,39.70881664626626,1462.1027906399358,292.4205581279872,62.52207586806714,85.89185546845606,240,26.534928432349275
2022-11-20 17:00:00,68.46122098632057,97.0819047316282,299,40.97242316922531,3050.1673987538225,610.0334797507645,85.24668202486797,85.87394047047208,240,26.52979774520156
2022-11-20 18:00:00,68.46122098632057,97.0816732772287,299,30.72208241715413,0.0,0.0,66.11178689226762,85.87394047047208,240,26.524729431820784
2022-11-20 19:00:00,68.46122098632057,97.08143949493495,299,29.544477973147657,0.0,0.0,69.61585668415853,85.87394047047208,240,26.51932587290146
2022-11-20 20:00:00,68.46122098632057,97.08119517688202,299,29.90699312959784,0.0,0.0,71.97844176695841,85.87394047047208,240,26.51286486957536
2022-11-20 21:00:00,68.46122098632057,97.08096185891569,299,28.9024455976908,0.0,0.0,71.24727057289864,85.87394047047208,240,26.50620425836486
2022-11-20 22:00:00,68.46122098632057,97.08072530315522,299,31.26410682497673,0.0,0.0,69.13650931064691,85.87394047047208,240,26.499530194263425
2022-11-20 23:00:00,68.46122098632057,97.0804865036104,299,27.96143105198345,0.0,0.0,69.03819464874046,85.87394047047208,240,26.49430887119032
2022-11-21 00:00:00,68.46122098632057,97.08024706242271,299,27.637633599609075,0.0,0.0,69.61222708444787,85.87394047047208,240,26.48840692434239
2022-11-21 01:00:00,68.46122098632057,97.080004388902,299,29.161614355702103,0.0,0.0,68.53089141094193,85.87394047047208,240,26.48260027000052
2022-11-21 02:00:00,68.46122098632057,97.07975297240854,299,31.66674381176785,0.0,0.0,69.68724265479088,85.87394047047208,240,26.476912485874244
2022-11-21 03:00:00,68.46122098632057,97.07951758642152,299,31.949096214628245,0.0,0.0,67.36569320164115,85.87394047047208,240,26.47138860549201
2022-11-21 04:00:00,68.46122098632057,97.07928372096278,299,30.74830618899093,0.0,0.0,70.24878296775354,85.87394047047208,240,26.466202079803487
2022-11-21 05:00:00,68.46122098632057,97.07904154506284,299,29.8514193103876,0.0,0.0,71.93830241993547,85.87394047047208,240,26.46014953010232
2022-11-21 06:00:00,57.64761506852697,97.07858123585471,299,39.498826724291646,1520.0869443494162,304.01738886988323,69.63707956341092,85.85648036332138,240,26.45343688644294
2022-11-21 07:00:00,47.73636708887145,97.07808902320096,299,39.11759897008921,2771.479595261531,554.2959190523062,79.69536653863582,85.83900663782192,240,26.446236946986897
2022-11-21 08:00:00,47.73636708887145,97.07785914282135,299,29.69231589591931,0.0,0.0,73.48514075932765,85.83900663782192,240,26.4399562329651
2022-11-21 09:00:00,47.73636708887145,97.0776243006045,299,28.61030652806648,0.0,0.0,70.64365108932556,85.83900663782192,240,26.433788556715967
2022-11-21 10:00:00,47.73636708887145,97.07738194483008,299,29.22111708228782,0.0,0.0,71.98936050546803,85.83900663782192,240,26.42722510519092
2022-11-21 11:00:00,47.73636708887145,97.0771509955804,299,29.4295245045526,0.0,0.0,71.30538400060973,85.83900663782192,240,26.421371768196263
2022-11-21 12:00:00,47.73636708887145,97.0768990657456,299,30.01942004139244,0.0,0.0,70.49212324349564,85.83900663782192,240,26.41647173133391
2022-11-21 13:00:00,47.73636708887145,97.07665795854722,299,32.06383962328955,0.0,0.0,73.22245562495671,85.83900663782192,240,26.41006701032873
2022-11-21 14:00:00,47.73636708887145,97.07641699372932,299,26.72613687854225,0.0,0.0,68.6796937551471,85.83900663782192,240,26.403891473899
